x,y
0.9398467410936748,2.3619192955512465
6.153707249793894,0.7797811054362656
2.3697915644232195,-0.018669160361210912
7.1115201543888755,-1.1938633007266222
2.8900590715876944,-0.49516548505214186
3.560689530108641,0.18567384898800415
2.5655548352050572,0.23275581742205986
5.939111347710957,0.9745835006564808
5.743538857724922,2.1640567217886155
0.9852640717112726,-0.2428626529924589
0.34433515674707676,-0.5973006714805016
0.13669008551229045,0.07573334508450293
3.114534648084076,0.7947321481148294
3.944791575943481,0.7770626568212905
2.9798509832475246,1.021540450007909
1.3123502128270461,0.9043405721901452
1.9700924476687607,-1.469883827794287
4.222012432381803,-0.008995417831732078
3.597145583129972,0.8663934940964584
5.414266758627384,-2.128873204285017
4.154458555901071,-0.5715400094699838
6.1764494203638955,1.0632677559479444
0.9525205831016664,1.4164962626093354
5.40517951282292,-0.538251917272246
2.0962977990813196,-1.0588268655991064
1.999077052121009,-1.0526250612028376
0.2810106956687164,-0.8534666657348876
5.913126929028278,-1.0909558607641887
6.957959395591364,-0.8146421184182717
5.213074291929885,0.6211322080762991
1.0472496169802854,0.7160324355711947
6.06319270297738,-2.159800268682535
2.3329115648155256,-0.08225667944969961
3.316195142690095,-0.10740785180729517
1.1357603911079255,0.42605616274143066
1.17987124476561,1.6083385820371716
3.0023864081271903,-1.5677038463901973
2.5068370191925147,-0.4917079749081908
5.036785963378745,1.050596108781158
4.474017029341501,1.8541824568850387
2.4122896462431718,-0.6444359038667078
0.5407736294922999,0.297909273268492
5.140209288066893,1.2206336997430767
1.2844182635771009,0.7174520795298538
3.4099059717969586,-2.3096670066489087
1.7647055720624758,-1.2928467968549622
5.538352345861713,-1.2478080755773586
3.2571242398712252,-0.07890973692181169
2.392215070999724,-0.3196245049662955
6.094026375613439,-0.919966915791468
2.328154117036681,1.1866064443431923
1.3794476622625165,2.3623222702388995
4.046193357367492,0.31027078999486146
6.66096978556679,0.16609706742480293
6.427966686064887,-0.5864678041908234
0.7630482605570674,-0.5951408790785224
0.13972005112518282,-0.1010133687998111
1.7257221527781712,-0.9091360239002328
4.37161956999568,0.2670284354338364
1.2596043558084924,-0.31724335264766335
6.7961062135650865,0.6875072757143434
1.9318458302242862,0.1450672966653368
5.755613140054143,0.8899421848364867
4.488085531108522,2.320957352073332
5.117072191498269,1.1091285916838864
4.8371504906615215,-3.0664179629737354
2.307288183393814,-1.4900954435291611
2.12413009973417,-0.3382523094078893
6.843868394873079,-0.9975678593795739
6.912245922838049,-1.2964882510223141
6.607250050722276,-1.826064948000989
7.123025802792059,0.8799780187617403
5.9780206962026154,-1.5270794365080769
0.4225830728817445,-0.25580895557944666
1.0787513046294421,0.34583718662537033
1.514211196613351,-0.006098432642512641
7.446719604416311,-0.4503035546495026
5.350250578588859,-0.848303788732319
5.589269442453494,1.797643540545153
5.286601353405533,-0.11409442622556865
5.1050511931608415,0.41123154758590336
1.4508510935521697,0.4136306482184777
1.579827895928743,1.07685049718753
3.0438409521157523,1.9768113694773592
6.4258551776060795,-1.2747942629054945
4.274073596444142,-1.3040370695029018
1.9772723710558666,-0.9321175182819493
1.6914293522460133,0.042426967829758466
3.3966482378712994,-0.7546376729033165
4.203664607898741,-0.9843460933808914
4.220551944557462,-0.6431555760382553
3.499392637837992,-0.49651945503652534
3.547308544331082,1.0761001626312914
1.386021667425147,1.9119599582132856
4.273013894516904,-0.6094346647140126
0.0951760320642564,0.14264272482366677
4.852186966002241,0.906581757048485
2.3601226872543375,-1.5205216546886984
0.822225240758728,0.15796847653922746
3.681112527078825,1.2347147413318609
2.7069023159046433,1.2805415732517702
3.326849838368081,-0.8681175674470402
5.398565903831991,0.19272352557830486
5.694317465479403,1.6805368954686184
7.364151724040759,-2.1477613162572666
1.0083238629967561,1.2655626610266717
6.389649875318308,-0.6179747523537854
3.277734346651941,0.21189363027383334
1.5493520299576877,-1.1616861586697638
3.9612304559388805,-0.7309806976432521
2.874103699864572,0.31995124576818257
5.609641888184422,1.5655526904345536
2.903271420679002,0.07779070038254621
4.253822239257559,0.7324581044982975
1.0046743045682658,-0.713383451083803
1.8429481622704347,-0.5911789436925445
1.3492250607306748,3.0216229304766173
1.1476824434954205,2.560502373429222
6.888333253541089,0.04381825302908976
0.39433252597258384,0.40164064113430964
4.406875350769489,0.622517617110083
5.145667290656679,-0.5167996596902411
5.57150945030185,0.716436682449777
0.08929585599340761,-0.19215836681975212
3.594284506417564,-0.17114513175681817
0.6050974861347189,-0.8744624273642778
0.2283464604341659,0.4688319389947444
1.2998538258373542,0.4454047181634697
3.207416416551042,-0.9376669309749563
2.902099316062578,0.5864202982372642
3.989803787678599,-0.6601662576365722
3.412405269809642,1.2703431110378012
1.378182876154507,0.31245587995030744
0.48557801503273046,1.404016618379885
1.984929068813073,-1.9599606001472885
1.3188282633858641,1.8647343239171321
1.4583233173606986,2.058396835261629
1.6380401489707657,0.9550469337972535
6.658857523033259,1.6574876376373702
0.5008633391854058,0.19940349464570553
3.9728504584915774,0.2053404577210481
5.1770547112435805,0.6609618876965271
3.545658273115351,-0.965958731069492
4.273880341143895,0.052393593267795247
7.403358536241509,-1.3560932956176155
0.7850853348391076,-0.04123465052927311
6.986678543270446,0.92467035980143
1.1782985238542265,2.3902077290587505
0.31106697380748893,-0.3477975129764521
2.0558410171754717,0.5153900184359674
5.823811234500347,0.2617940053118934
2.2753487392371947,-1.3595389195575174
3.9122800893957295,0.2387925811938929
5.866106039928491,-0.8956138061257917
6.2521390193432875,0.46750413265085
5.555579664694155,0.38964958569891817
5.1337848017452545,-0.30875615543356216
7.3283455432687425,-0.7484447268847625
3.007780795710123,-0.07893406475167719
1.1040283242429252,1.6996149802493363
0.18358815458889927,-0.1915920831535136
6.431083469344314,0.1385135158466444
2.0387601741405894,-1.3425997067208102
2.036349788372166,-1.097648542604945
2.8327719039171155,0.6681794517635471
2.7770847782334407,2.5744205000029057
3.459890931778947,-0.10218914374093635
5.494887788325662,-1.8448448235792565
6.4847776548491485,-2.544744822921166
7.400395886247217,-0.5388753632281749
1.6599806591494883,-0.7839250161599128
2.613786106842198,-0.04396537211382556
3.092555535517784,0.30172682035340237
5.059106042381528,-0.03315191008451751
6.132920279074388,-0.4607133894892613
5.460622295207535,0.017792395710220288
2.7853145432474005,1.9126806957506692
4.049997639718278,-1.1976645608177814
3.9199786050419427,-0.9887355077681863
1.0417066131030308,0.6353637179863224
4.9785303038775055,-1.0317903031564573
0.2113948007972269,0.2563362647893679
0.9587976007330803,0.27927538013289177
0.9030181342691501,2.5452562381881716
3.5253230932787534,-0.15676734487507502
4.106447024197925,-1.1845207423129105
2.0866319931555495,-0.5103939025024664
2.467537994269243,0.35621226618536966
5.23203063453785,0.34625327238986103
4.863294276124208,-1.7646139013468087
5.464169994221115,-0.20868049482572382
6.500703259720156,0.6520000389562982
3.717860889094008,1.6128421976817886
5.538546615436074,0.3592288200828444
0.7227523038068648,0.7714507189215456
5.576058489586282,-1.3015890567983888
6.344609440862224,1.339893450865317
5.181608555516427,3.180811294537858
6.186838236795257,1.9952587611042154
1.455667694250756,2.978985247080532
3.983404751398818,-0.4476344071654548
3.2009719674712374,-2.1294659886477976
1.4126874241789995,0.3271909247949222
0.6848082994956722,0.10183271541405431
1.4427409484596763,3.1327566843105252
6.555956221606813,-1.6410849338509907
0.279228584119616,1.9637706300337547
5.098018007337058,1.0736413817177222
2.904058688210976,2.1837904195783664
1.4615913006052392,0.8858309296173124
5.108413958504522,2.1018161245023763
1.6300741283716513,1.5842690353116595
7.367270822140191,-2.405902729128527
7.4462201574714335,0.4567534337412402
5.261413295944355,2.0028787923733726
4.284664135552635,-1.6996935094424226
3.7647978216225346,0.5947128353740351
5.105231049298785,1.963195606175447
0.09225412931410965,-0.2548390966017081
6.312279197438317,3.2038949531964653
3.7179117427445405,0.5129863666366045
3.4086840238019227,-1.0466916313666976
2.512448470711343,-0.4979101841866492
0.3785551517241459,-0.5604001765621509
1.288437823553584,0.2775630718357942
4.1048089897524145,-0.7328778912331154
4.531562815986089,-0.6769848943906828
4.067466030610279,-0.24964917754220112
0.1347198043184375,-0.7610757847799852
5.878853383863943,-1.4615528278293026
6.809310321810064,0.41980194362800766
7.357093961892376,0.4777435701568299
0.6186798820259898,1.5732393861560126
7.048371997585748,-0.8708506598189362
5.105530587772299,1.4651724581180072
2.8411475494983414,1.6244287202148884
1.1962948416601265,-0.2782958454383123
5.535939026642213,-0.8809094818643048
1.8357133808810904,1.0034191095321987
4.118935556460433,-1.7358614248787037
5.3228475688095935,0.47014447843561435
6.797625474738213,-0.5420083686501609
5.352700473376421,-0.4435938039244066
